Symbol,TrdSymbol,SymbolName,LotSize
13793,PARSVNATH-BL,PARSVNATH,1
2599,PARTYCRUS-SM,PARTYCRUS,2000
21657,PASHUPATI-SM,PASHUPATI,1600
6045,PASUPTAC-EQ,PASUPTAC,1
6047,PASUPTAC-BL,PASUPTAC,1
17030,PATANJALI-BE,PATANJALI,1
17067,PATANJALI-BL,PATANJALI,1
11699,PATELENG-EQ,PATELENG,1
12659,PATELENG-BL,PATELENG,1
15219,PATINTLOG-EQ,PATINTLOG,1
15222,PATINTLOG-BL,PATINTLOG,1
2633,PAVNAIND-SM,PAVNAIND,1600
6705,PAYTM-EQ,PAYTM,1
6710,PAYTM-BL,PAYTM,1
2649,PCBL-EQ,PCBL,1
12672,PCBL-BL,PCBL,1
5120,PCHFL-N1,PCHFL,1
5123,PCHFL-N2,PCHFL,1
5126,PCHFL-N3,PCHFL,1
5129,PCHFL-N4,PCHFL,1
5132,PCHFL-N5,PCHFL,1
5134,PCHFL-N6,PCHFL,1
5145,PCHFL-N7,PCHFL,1
5151,PCHFL-N8,PCHFL,1
5155,PCHFL-N9,PCHFL,1
5160,PCHFL-NA,PCHFL,1
29127,PCJEWELLER-BL,PCJEWELLER,1
29128,PCJEWELLER-BE,PCJEWELLER,1
15377,PDMJEPAPER-EQ,PDMJEPAPER,1
15405,PDMJEPAPER-BL,PDMJEPAPER,1
19540,PDPL-BL,PDPL,1
19541,PDPL-BE,PDPL,1
5264,PDSL-EQ,PDSL,1
5267,PDSL-BL,PDSL,1
2610,PEARLPOLY-EQ,PEARLPOLY,1
12665,PEARLPOLY-BL,PEARLPOLY,1
2412,PEL-EQ,PEL,1
13047,PEL-BL,PEL,1
20621,PENIND-EQ,PENIND,1
20624,PENIND-BL,PENIND,1
5358,PENINLAND-BE,PENINLAND,1
12109,PENINLAND-BL,PENINLAND,1
2822,PENTAGOLD-SM,PENTAGOLD,600
11250,PERFECT-SM,PERFECT,6000
18365,PERSISTENT-EQ,PERSISTENT,1
18368,PERSISTENT-BL,PERSISTENT,1
11351,PETRONET-EQ,PETRONET,1
12669,PETRONET-BL,PETRONET,1
14299,PFC-EQ,PFC,1
14301,PFC-BL,PFC,1
19972,PFC-N1,PFC,1
19974,PFC-N2,PFC,1
19976,PFC-N3,PFC,1
20022,PFC-N5,PFC,1
20024,PFC-N6,PFC,1
20026,PFC-N7,PFC,1
20028,PFC-N8,PFC,1
2643,PFIZER-EQ,PFIZER,1
12670,PFIZER-BL,PFIZER,1
13496,PFOCUS-EQ,PFOCUS,1
13498,PFOCUS-BL,PFOCUS,1
22602,PFS-EQ,PFS,1
22605,PFS-BL,PFS,1
25358,PGEL-EQ,PGEL,1
25361,PGEL-BL,PGEL,1
2535,PGHH-EQ,PGHH,1
12671,PGHH-BL,PGHH,1
940,PGHL-EQ,PGHL,1
12349,PGHL-BL,PGHL,1
14260,PGIL-EQ,PGIL,1
14262,PGIL-BL,PGIL,1
17985,PGIMCSA1G-MF,PGIMCSA1G,1
17986,PGIMCSA2D-MF,PGIMCSA2D,1
17993,PGIMCSA3D-MF,PGIMCSA3D,1
17994,PGIMCSA4D-MF,PGIMCSA4D,1
17995,PGIMCSR1D-MF,PGIMCSR1D,1
17996,PGIMCSR2G-MF,PGIMCSR2G,1
17997,PGIMCSR3D-MF,PGIMCSR3D,1
17998,PGIMCSR4D-MF,PGIMCSR4D,1
3494,PGINVIT-IV,PGINVIT,1
3505,PGINVIT-BL,PGINVIT,1
4973,PHARMABEES-EQ,PHARMABEES,1
4978,PHARMABEES-BL,PHARMABEES,1
14552,PHOENIXLTD-EQ,PHOENIXLTD,1
14555,PHOENIXLTD-BL,PHOENIXLTD,1
2664,PIDILITIND-EQ,PIDILITIND,1
12674,PIDILITIND-BL,PIDILITIND,1
2738,PIGL-SM,PIGL,2000
24184,PIIND-EQ,PIIND,1
24187,PIIND-BL,PIIND,1
11445,PILANIINVS-EQ,PILANIINVS,1
11449,PILANIINVS-BL,PILANIINVS,1
30835,PILITA-EQ,PILITA,1
30839,PILITA-BL,PILITA,1
18992,PIONDIST-EQ,PIONDIST,1
18995,PIONDIST-BL,PIONDIST,1
13463,PIONEEREMB-EQ,PIONEEREMB,1
13467,PIONEEREMB-BL,PIONEEREMB,1
14134,PITTIENG-EQ,PITTIENG,1
14137,PITTIENG-BL,PITTIENG,1
9087,PIXTRANS-EQ,PIXTRANS,1
9090,PIXTRANS-BL,PIXTRANS,1
10318,PKTEA-BE,PKTEA,1
10319,PKTEA-BL,PKTEA,1
13920,PLASTIBLEN-EQ,PLASTIBLEN,1
13923,PLASTIBLEN-BL,PLASTIBLEN,1
10666,PNB-EQ,PNB,1
12675,PNB-BL,PNB,1
8736,PNBGILTS-EQ,PNBGILTS,1
12676,PNBGILTS-BL,PNBGILTS,1
18908,PNBHOUSING-EQ,PNBHOUSING,1
18917,PNBHOUSING-BL,PNBHOUSING,1
9342,PNC-EQ,PNC,1
12677,PNC-BL,PNC,1
9385,PNCINFRA-EQ,PNCINFRA,1
9393,PNCINFRA-BL,PNCINFRA,1
20446,PODDARHOUS-EQ,PODDARHOUS,1
20449,PODDARHOUS-BL,PODDARHOUS,1
19036,PODDARMENT-EQ,PODDARMENT,1
19039,PODDARMENT-BL,PODDARMENT,1
17651,POKARNA-EQ,POKARNA,1
17654,POKARNA-BL,POKARNA,1
6656,POLICYBZR-EQ,POLICYBZR,1
6661,POLICYBZR-BL,POLICYBZR,1
9590,POLYCAB-EQ,POLYCAB,1
9594,POLYCAB-BL,POLYCAB,1
25718,POLYMED-EQ,POLYMED,1
25721,POLYMED-BL,POLYMED,1
2687,POLYPLEX-EQ,POLYPLEX,1
12679,POLYPLEX-BL,POLYPLEX,1
10661,PONNIERODE-EQ,PONNIERODE,1
12680,PONNIERODE-BL,PONNIERODE,1
9950,POONAWALLA-N3,POONAWALLA,1
9966,POONAWALLA-N4,POONAWALLA,1
9969,POONAWALLA-N5,POONAWALLA,1
9975,POONAWALLA-N6,POONAWALLA,1
9982,POONAWALLA-N7,POONAWALLA,1
11403,POONAWALLA-EQ,POONAWALLA,1
12572,POONAWALLA-BL,POONAWALLA,1
14977,POWERGRID-EQ,POWERGRID,1
14980,POWERGRID-BL,POWERGRID,1
18457,POWERINDIA-EQ,POWERINDIA,1
18458,POWERINDIA-BL,POWERINDIA,1
10469,POWERMECH-BL,POWERMECH,1
10473,POWERMECH-EQ,POWERMECH,1
15209,PPAP-EQ,PPAP,1
15212,PPAP-BL,PPAP,1
10297,PPL-EQ,PPL,1
10298,PPL-BL,PPL,1
13941,PRAENG-EQ,PRAENG,1
13944,PRAENG-BL,PRAENG,1
2705,PRAJIND-EQ,PRAJIND,1
12681,PRAJIND-BL,PRAJIND,1
2708,PRAKASH-EQ,PRAKASH,1
12135,PRAKASH-BL,PRAKASH,1
19599,PRAKASHSTL-EQ,PRAKASHSTL,1
19602,PRAKASHSTL-BL,PRAKASHSTL,1
1204,PRAXIS-EQ,PRAXIS,1
1213,PRAXIS-BL,PRAXIS,1
12603,PRECAM-EQ,PRECAM,1
12619,PRECAM-BL,PRECAM,1
7950,PRECISION-SM,PRECISION,2000
2711,PRECOT-EQ,PRECOT,1
12682,PRECOT-BL,PRECOT,1
2717,PRECWIRE-EQ,PRECWIRE,1
12683,PRECWIRE-BL,PRECWIRE,1
17397,PREMEXPLN-EQ,PREMEXPLN,1
17410,PREMEXPLN-BL,PREMEXPLN,1
6248,PREMIER-BE,PREMIER,1
12685,PREMIER-BL,PREMIER,1
3908,PREMIERPOL-EQ,PREMIERPOL,1
13002,PREMIERPOL-BL,PREMIERPOL,1
11671,PRESSMN-EQ,PRESSMN,1
12123,PRESSMN-BL,PRESSMN,1
20302,PRESTIGE-EQ,PRESTIGE,1
20305,PRESTIGE-BL,PRESTIGE,1
19631,PRICOLLTD-EQ,PRICOLLTD,1
19634,PRICOLLTD-BL,PRICOLLTD,1
11864,PRIMESECU-EQ,PRIMESECU,1
12687,PRIMESECU-BL,PRIMESECU,1
16045,PRINCEPIPE-EQ,PRINCEPIPE,1
16088,PRINCEPIPE-BL,PRINCEPIPE,1
8304,PRITI-EQ,PRITI,1
8313,PRITI-BL,PRITI,1
5292,PRITIKAUTO-EQ,PRITIKAUTO,1
5295,PRITIKAUTO-BL,PRITIKAUTO,1
8825,PRIVISCL-EQ,PRIVISCL,1
8829,PRIVISCL-BL,PRIVISCL,1
19352,PROLIFE-SM,PROLIFE,3000
8735,PROPEQUITY-SM,PROPEQUITY,1200
28859,PROZONINTU-EQ,PROZONINTU,1
28862,PROZONINTU-BL,PROZONINTU,1
2739,PRSMJOHNSN-EQ,PRSMJOHNSN,1
12688,PRSMJOHNSN-BL,PRSMJOHNSN,1
9553,PRUDENT-EQ,PRUDENT,1
9556,PRUDENT-BL,PRUDENT,1
21001,PSB-EQ,PSB,1
21004,PSB-BL,PSB,1
20877,PSPPROJECT-EQ,PSPPROJECT,1
20880,PSPPROJECT-BL,PSPPROJECT,1
15032,PSUBNKBEES-EQ,PSUBNKBEES,1
15033,PSUBNKBEES-BL,PSUBNKBEES,1
11355,PTC-EQ,PTC,1
12691,PTC-BL,PTC,1
14101,PTL-EQ,PTL,1
14104,PTL-BL,PTL,1
507,PULZ-SM,PULZ,4000
4344,PUNJABCHEM-EQ,PUNJABCHEM,1
14377,PUNJABCHEM-BL,PUNJABCHEM,1
14922,PURVA-EQ,PURVA,1
14925,PURVA-BL,PURVA,1
4010,PVP-EQ,PVP,1
12152,PVP-BL,PVP,1
13147,PVR-EQ,PVR,1
13149,PVR-BL,PVR,1
15330,QGOLDHALF-EQ,QGOLDHALF,1
15331,QGOLDHALF-BL,QGOLDHALF,1
11470,QMSMEDI-ST,QMSMEDI,1000
16819,QNIFTY-EQ,QNIFTY,1
16820,QNIFTY-BL,QNIFTY,1
5870,QUADPRO-SM,QUADPRO,12000
17704,QUESS-EQ,QUESS,1
17707,QUESS-BL,QUESS,1
13116,QUICKHEAL-EQ,QUICKHEAL,1
13119,QUICKHEAL-BL,QUICKHEAL,1
10932,RADAAN-EQ,RADAAN,1
10343,RADHIKAJWE-EQ,RADHIKAJWE,1
10345,RADHIKAJWE-BL,RADHIKAJWE,1
10990,RADICO-EQ,RADICO,1
12694,RADICO-BL,RADICO,1
19877,RADIOCITY-EQ,RADIOCITY,1
19880,RADIOCITY-BL,RADIOCITY,1
2431,RAILTEL-EQ,RAILTEL,1
2443,RAILTEL-BL,RAILTEL,1
15337,RAIN-EQ,RAIN,1
15340,RAIN-BL,RAIN,1
9408,RAINBOW-EQ,RAINBOW,1
9414,RAINBOW-BL,RAINBOW,1
7401,RAJESHEXPO-EQ,RAJESHEXPO,1
12697,RAJESHEXPO-BL,RAJESHEXPO,1
2168,RAJMET-EQ,RAJMET,1
2173,RAJMET-BL,RAJMET,1
18962,RAJRATAN-EQ,RAJRATAN,1
18965,RAJRATAN-BL,RAJRATAN,1
8427,RAJRILTD-BL,RAJRILTD,1
8428,RAJRILTD-BE,RAJRILTD,1
2809,RAJSREESUG-EQ,RAJSREESUG,1
12698,RAJSREESUG-BL,RAJSREESUG,1
14403,RAJTV-EQ,RAJTV,1
2816,RALLIS-EQ,RALLIS,1
12700,RALLIS-BL,RALLIS,1
13565,RAMANEWS-EQ,RAMANEWS,1
13567,RAMANEWS-BL,RAMANEWS,1
10568,RAMAPHO-EQ,RAMAPHO,1
10570,RAMAPHO-BL,RAMAPHO,1
10300,RAMASTEEL-EQ,RAMASTEEL,1
10303,RAMASTEEL-BL,RAMASTEEL,1
2043,RAMCOCEM-EQ,RAMCOCEM,1
12570,RAMCOCEM-BL,RAMCOCEM,1
4587,RAMCOIND-EQ,RAMCOIND,1
12702,RAMCOIND-BL,RAMCOIND,1
7851,RAMCOSYS-EQ,RAMCOSYS,1
12703,RAMCOSYS-BL,RAMCOSYS,1
20134,RAMKY-EQ,RAMKY,1
20137,RAMKY-BL,RAMKY,1
10485,RAMRAT-EQ,RAMRAT,1
10487,RAMRAT-BL,RAMRAT,1
2837,RANASUG-EQ,RANASUG,1
12704,RANASUG-BL,RANASUG,1
16751,RANEENGINE-EQ,RANEENGINE,1
16754,RANEENGINE-BL,RANEENGINE,1
2844,RANEHOLDIN-EQ,RANEHOLDIN,1
12707,RANEHOLDIN-BL,RANEHOLDIN,1
7177,RATEGAIN-EQ,RATEGAIN,1
7183,RATEGAIN-BL,RATEGAIN,1
13451,RATNAMANI-EQ,RATNAMANI,1
13455,RATNAMANI-BL,RATNAMANI,1
2859,RAYMOND-EQ,RAYMOND,1
12708,RAYMOND-BL,RAYMOND,1
1494,RBA-EQ,RBA,1
1499,RBA-BL,RBA,1
16745,RBL-EQ,RBL,1
16748,RBL-BL,RBL,1
18391,RBLBANK-EQ,RBLBANK,1
18394,RBLBANK-BL,RBLBANK,1
2866,RCF-EQ,RCF,1
12709,RCF-BL,RCF,1
13188,RCOM-BE,RCOM,1
13190,RCOM-BL,RCOM,1
2931,RECLTD-NB,RECLTD,1
2933,RECLTD-NC,RECLTD,1
2935,RECLTD-ND,RECLTD,1
2941,RECLTD-NE,RECLTD,1
2947,RECLTD-NF,RECLTD,1
2953,RECLTD-NG,RECLTD,1
15353,RECLTD-BL,RECLTD,1
15355,RECLTD-EQ,RECLTD,1
19924,RECLTD-NI,RECLTD,1
19926,RECLTD-NH,RECLTD,1
29109,RECLTD-N1,RECLTD,1
29111,RECLTD-N2,RECLTD,1
29612,RECLTD-N3,RECLTD,1
29614,RECLTD-N4,RECLTD,1
30982,RECLTD-N5,RECLTD,1
30984,RECLTD-N6,RECLTD,1
30986,RECLTD-N7,RECLTD,1
30988,RECLTD-N8,RECLTD,1
30990,RECLTD-N9,RECLTD,1
30992,RECLTD-NA,RECLTD,1
14255,REDINGTON-EQ,REDINGTON,1
14257,REDINGTON-BL,REDINGTON,1
17764,REFEX-EQ,REFEX,1
17767,REFEX-BL,REFEX,1
9051,REGENCERAM-BE,REGENCERAM,1
12138,REGENCERAM-BL,REGENCERAM,1
24225,RELAXO-EQ,RELAXO,1
24228,RELAXO-BL,RELAXO,1
9652,RELCHEMQ-EQ,RELCHEMQ,1
9658,RELCHEMQ-BL,RELCHEMQ,1
51,RELIABLE-SM,RELIABLE,2400
2885,RELIANCE-EQ,RELIANCE,1
12713,RELIANCE-BL,RELIANCE,1
15068,RELIGARE-EQ,RELIGARE,1
15071,RELIGARE-BL,RELIGARE,1
4791,RELINFRA-BE,RELINFRA,1
12711,RELINFRA-BL,RELINFRA,1
3965,REMSONSIND-EQ,REMSONSIND,1
12139,REMSONSIND-BL,REMSONSIND,1
12026,RENUKA-EQ,RENUKA,1
12714,RENUKA-BL,RENUKA,1
29598,REPCOHOME-EQ,REPCOHOME,1
29601,REPCOHOME-BL,REPCOHOME,1
1480,REPL-EQ,REPL,1
1489,REPL-BL,REPL,1
13126,REPRO-EQ,REPRO,1
13130,REPRO-BL,REPRO,1
20323,RESPONIND-EQ,RESPONIND,1
20326,RESPONIND-BL,RESPONIND,1
11961,REVATHI-EQ,REVATHI,1
12715,REVATHI-BL,REVATHI,1
5309,REXPIPES-SM,REXPIPES,4000
15129,RGL-EQ,RGL,1
15131,RGL-BL,RGL,1
19341,RHFL-N5,RHFL,1
19343,RHFL-N6,RHFL,1
19345,RHFL-N7,RHFL,1
19347,RHFL-N8,RHFL,1
21736,RHFL-BL,RHFL,1
21737,RHFL-BE,RHFL,1
31163,RHIM-EQ,RHIM,1
31166,RHIM-BL,RHIM,1
8208,RICHA-SM,RICHA,1000
2909,RICOAUTO-EQ,RICOAUTO,1
12717,RICOAUTO-BL,RICOAUTO,1
2912,RIIL-EQ,RIIL,1
12718,RIIL-BL,RIIL,1
9854,RILINFRA-SM,RILINFRA,1000
8947,RITCO-BE,RITCO,1
8949,RITCO-BL,RITCO,1
3761,RITES-EQ,RITES,1
3764,RITES-BL,RITES,1
20950,RKDL-EQ,RKDL,1
20953,RKDL-BL,RKDL,1
1547,RKEC-EQ,RKEC,1
1559,RKEC-BL,RKEC,1
11411,RKFORGE-EQ,RKFORGE,1
12719,RKFORGE-BL,RKFORGE,1
4820,RMCL-BZ,RMCL,1
21816,RMDRIP-SM,RMDRIP,2000
22955,RMFINMRDR2-MF,RMFINMRDR2,1
22961,RMFINMRGG2-MF,RMFINMRGG2,1
11975,RML-EQ,RML,1
12720,RML-BL,RML,1
13182,ROHLTD-EQ,ROHLTD,1
13186,ROHLTD-BL,ROHLTD,1
5279,ROLEXRINGS-EQ,ROLEXRINGS,1
5290,ROLEXRINGS-BL,ROLEXRINGS,1
19104,ROLLT-EQ,ROLLT,1
19107,ROLLT-BL,ROLLT,1
5982,ROLTA-BE,ROLTA,1
12721,ROLTA-BL,ROLTA,1
366,ROML-BE,ROML,1
369,ROML-BL,ROML,1
19410,ROSSARI-EQ,ROSSARI,1
19413,ROSSARI-BL,ROSSARI,1
28913,ROSSELLIND-EQ,ROSSELLIND,1
28916,ROSSELLIND-BL,ROSSELLIND,1
9049,ROTO-EQ,ROTO,1
9055,ROTO-BL,ROTO,1
128,ROUTE-EQ,ROUTE,1
138,ROUTE-BL,ROUTE,1
16725,RPGLIFE-EQ,RPGLIFE,1
16728,RPGLIFE-BL,RPGLIFE,1
15261,RPOWER-BE,RPOWER,1
15263,RPOWER-BL,RPOWER,1
20760,RPPINFRA-EQ,RPPINFRA,1
20763,RPPINFRA-BL,RPPINFRA,1
6913,RPPL-EQ,RPPL,1
6920,RPPL-BL,RPPL,1
8119,RPSGVENT-EQ,RPSGVENT,1
8125,RPSGVENT-BL,RPSGVENT,1
9084,RSDFSC27GD-MF,RSDFSC27GD,1
9086,RSDFSC27GR-MF,RSDFSC27GR,1
9096,RSDFSC28DD-MF,RSDFSC28DD,1
9097,RSDFSC28GD-MF,RSDFSC28GD,1
9098,RSDFSC28GR-MF,RSDFSC28GR,1
9282,RSDFSC30GD-MF,RSDFSC30GD,1
9283,RSDFSC30GR-MF,RSDFSC30GR,1
6429,RSSOFTWARE-EQ,RSSOFTWARE,1
12141,RSSOFTWARE-BL,RSSOFTWARE,1
2794,RSWM-EQ,RSWM,1
12696,RSWM-BL,RSWM,1
13414,RSYSTEMS-EQ,RSYSTEMS,1
13416,RSYSTEMS-BL,RSYSTEMS,1
27297,RTNINDIA-EQ,RTNINDIA,1
27300,RTNINDIA-BL,RTNINDIA,1
17520,RTNPOWER-EQ,RTNPOWER,1
17523,RTNPOWER-BL,RTNPOWER,1
2939,RUBYMILLS-EQ,RUBYMILLS,1
12722,RUBYMILLS-BL,RUBYMILLS,1
8423,RUCHINFRA-BE,RUCHINFRA,1
12723,RUCHINFRA-BL,RUCHINFRA,1
13821,RUCHIRA-EQ,RUCHIRA,1
13823,RUCHIRA-BL,RUCHIRA,1
25724,RUPA-EQ,RUPA,1
25727,RUPA-BL,RUPA,1
24595,RUSHIL-EQ,RUSHIL,1
24598,RUSHIL-BL,RUSHIL,1
1565,RVHL-EQ,RVHL,1
1571,RVHL-BL,RVHL,1
9552,RVNL-EQ,RVNL,1
9562,RVNL-BL,RVNL,1
8733,S&SPOWER-BE,S&SPOWER,1
13013,S&SPOWER-BL,S&SPOWER,1
10982,SABAR-SM,SABAR,10000
18497,SABEVENTS-EQ,SABEVENTS,1
13236,SADBHAV-EQ,SADBHAV,1
13238,SADBHAV-BL,SADBHAV,1
10618,SADBHIN-EQ,SADBHIN,1
10621,SADBHIN-BL,SADBHIN,1
13035,SAFARI-EQ,SAFARI,1
13037,SAFARI-BL,SAFARI,1
8175,SAGARDEEP-EQ,SAGARDEEP,1
8177,SAGARDEEP-BL,SAGARDEEP,1
14068,SAGCEM-EQ,SAGCEM,1
14071,SAGCEM-BL,SAGCEM,1
2963,SAIL-EQ,SAIL,1
12728,SAIL-BL,SAIL,1
9539,SAKAR-EQ,SAKAR,1
9541,SAKAR-BL,SAKAR,1
2969,SAKHTISUG-EQ,SAKHTISUG,1
12729,SAKHTISUG-BL,SAKHTISUG,1
11794,SAKSOFT-EQ,SAKSOFT,1
12142,SAKSOFT-BL,SAKSOFT,1
13251,SAKUMA-EQ,SAKUMA,1
13253,SAKUMA-BL,SAKUMA,1
21362,SALASAR-EQ,SALASAR,1
21365,SALASAR-BL,SALASAR,1
17351,SALONA-EQ,SALONA,1
17354,SALONA-BL,SALONA,1
11634,SALSTEEL-EQ,SALSTEEL,1
12731,SALSTEEL-BL,SALSTEEL,1
11399,SALZERELEC-EQ,SALZERELEC,1
11419,SALZERELEC-BL,SALZERELEC,1
9829,SAMBHAAV-BE,SAMBHAAV,1
12143,SAMBHAAV-BL,SAMBHAAV,1
19052,SANCO-BL,SANCO,1
19053,SANCO-BE,SANCO,1
2988,SANDESH-EQ,SANDESH,1
12733,SANDESH-BL,SANDESH,1
2397,SANDHAR-EQ,SANDHAR,1
2401,SANDHAR-BL,SANDHAR,1
4184,SANGAMIND-EQ,SANGAMIND,1
12734,SANGAMIND-BL,SANGAMIND,1
8858,SANGHIIND-BE,SANGHIIND,1
13016,SANGHIIND-BL,SANGHIIND,1
14058,SANGHVIMOV-EQ,SANGHVIMOV,1
14061,SANGHVIMOV-BL,SANGHVIMOV,1
11032,SANGINITA-EQ,SANGINITA,1
11034,SANGINITA-BL,SANGINITA,1
1442,SANOFI-EQ,SANOFI,1
12230,SANOFI-BL,SANOFI,1
5751,SANSERA-EQ,SANSERA,1
5763,SANSERA-BL,SANSERA,1
46,SANWARIA-BZ,SANWARIA,1
6718,SAPPHIRE-EQ,SAPPHIRE,1
6725,SAPPHIRE-BL,SAPPHIRE,1
17758,SARDAEN-EQ,SARDAEN,1
17761,SARDAEN-BL,SARDAEN,1
4892,SAREGAMA-EQ,SAREGAMA,1
12735,SAREGAMA-BL,SAREGAMA,1
14043,SARLAPOLY-EQ,SARLAPOLY,1
14046,SARLAPOLY-BL,SARLAPOLY,1
1798,SARVESHWAR-SM,SARVESHWAR,1600
11983,SASKEN-EQ,SASKEN,1
12736,SASKEN-BL,SASKEN,1
20063,SASTASUNDR-EQ,SASTASUNDR,1
20066,SASTASUNDR-BL,SASTASUNDR,1
13898,SATHAISPAT-BL,SATHAISPAT,1
13899,SATHAISPAT-BE,SATHAISPAT,1
11045,SATIA-EQ,SATIA,1
11047,SATIA-BL,SATIA,1
10450,SATIN-BL,SATIN,1
10453,SATIN-EQ,SATIN,1
6792,SBC-EQ,SBC,1
6796,SBC-BL,SBC,1
4656,SBCL-EQ,SBCL,1
4660,SBCL-BL,SBCL,1
17971,SBICARD-EQ,SBICARD,1
17974,SBICARD-BL,SBICARD,1
5168,SBIETFCON-EQ,SBIETFCON,1
5171,SBIETFCON-BL,SBIETFCON,1
740,SBIETFIT-EQ,SBIETFIT,1
745,SBIETFIT-BL,SBIETFIT,1
722,SBIETFPB-EQ,SBIETFPB,1
728,SBIETFPB-BL,SBIETFPB,1
7218,SBIETFQLTY-EQ,SBIETFQLTY,1
7219,SBIETFQLTY-BL,SBIETFQLTY,1
21808,SBILIFE-EQ,SBILIFE,1
21811,SBILIFE-BL,SBILIFE,1
3045,SBIN-EQ,SBIN,1
12740,SBIN-BL,SBIN,1
17,SCAPDVR-EQ,SCAPDVR,1
24,SCAPDVR-BL,SCAPDVR,1
1011,SCHAEFFLER-EQ,SCHAEFFLER,1
12363,SCHAEFFLER-BL,SCHAEFFLER,1
20698,SCHAND-EQ,SCHAND,1
20701,SCHAND-BL,SCHAND,1
31234,SCHNEIDER-EQ,SCHNEIDER,1
31237,SCHNEIDER-BL,SCHNEIDER,1
3048,SCI-EQ,SCI,1
12742,SCI-BL,SCI,1
13207,SCPOFA5GD-MF,SCPOFA5GD,1
13208,SCPOFA5GR-MF,SCPOFA5GR,1
13554,SCPOFA6GD-MF,SCPOFA6GD,1
13609,SCPOFA6GR-MF,SCPOFA6GR,1
1338,SDBL-EQ,SDBL,1
1343,SDBL-BL,SDBL,1
1143,SDL24BEES-EQ,SDL24BEES,1
1154,SDL24BEES-BL,SDL24BEES,1
3022,SDL26BEES-EQ,SDL26BEES,1
3031,SDL26BEES-BL,SDL26BEES,1
2616,SEAMECLTD-EQ,SEAMECLTD,1
12743,SEAMECLTD-BL,SEAMECLTD,1
13025,SECL-SM,SECL,1250
412,SECURCRED-SM,SECURCRED,1260
11058,SECURKLOUD-EQ,SECURKLOUD,1
11061,SECURKLOUD-BL,SECURKLOUD,1
13598,SELAN-EQ,SELAN,1
13603,SELAN-BL,SELAN,1
6271,SELMC-BL,SELMC,1
6274,SELMC-BE,SELMC,1
15308,SEPC-EQ,SEPC,1
15311,SEPC-BL,SEPC,1
27303,SEPOWER-EQ,SEPOWER,1
27306,SEPOWER-BL,SEPOWER,1
14296,SEQUENT-EQ,SEQUENT,1
14344,SEQUENT-BL,SEQUENT,1
5511,SERVOTECH-BE,SERVOTECH,1
5514,SERVOTECH-BL,SERVOTECH,1
3066,SESHAPAPER-EQ,SESHAPAPER,1
12745,SESHAPAPER-BL,SESHAPAPER,1
17514,SETCO-EQ,SETCO,1
17517,SETCO-BL,SETCO,1
17395,SETF10GILT-EQ,SETF10GILT,1
17396,SETF10GILT-BL,SETF10GILT,1
17272,SETFGOLD-EQ,SETFGOLD,1
17273,SETFGOLD-BL,SETFGOLD,1
10176,SETFNIF50-EQ,SETFNIF50,1
10177,SETFNIF50-BL,SETFNIF50,1
7361,SETFNIFBK-EQ,SETFNIFBK,1
7362,SETFNIFBK-BL,SETFNIFBK,1
7353,SETFNN50-EQ,SETFNN50,1
7360,SETFNN50-BL,SETFNN50,1
25414,SETUINFRA-EQ,SETUINFRA,1
25417,SETUINFRA-BL,SETUINFRA,1
19184,SFL-EQ,SFL,1
19187,SFL-BL,SFL,1
9516,SFMP1DD-MF,SFMP1DD,1
9517,SFMP1DR-MF,SFMP1DR,1
9523,SFMP1GD-MF,SFMP1GD,1
9522,SFMP1GR-MF,SFMP1GR,1
13990,SFMP21DD-MF,SFMP21DD,1
14025,SFMP21DR-MF,SFMP21DR,1
14145,SFMP21GD-MF,SFMP21GD,1
14190,SFMP21GR-MF,SFMP21GR,1
14544,SFMP22DD-MF,SFMP22DD,1
14545,SFMP22DR-MF,SFMP22DR,1
14546,SFMP22GD-MF,SFMP22GD,1
14617,SFMP22GR-MF,SFMP22GR,1
14699,SFMP23DD-MF,SFMP23DD,1
14700,SFMP23DR-MF,SFMP23DR,1
14701,SFMP23GD-MF,SFMP23GD,1
14756,SFMP23GR-MF,SFMP23GR,1
14875,SFMP24DD-MF,SFMP24DD,1
14876,SFMP24DR-MF,SFMP24DR,1
14877,SFMP24GD-MF,SFMP24GD,1
14878,SFMP24GR-MF,SFMP24GR,1
14997,SFMP25DD-MF,SFMP25DD,1
14998,SFMP25DR-MF,SFMP25DR,1
14999,SFMP25GD-MF,SFMP25GD,1
15000,SFMP25GR-MF,SFMP25GR,1
15224,SFMP26DD-MF,SFMP26DD,1
15225,SFMP26DR-MF,SFMP26DR,1
15226,SFMP26GD-MF,SFMP26GD,1
15227,SFMP26GR-MF,SFMP26GR,1
16896,SFMP27DD-MF,SFMP27DD,1
16897,SFMP27DR-MF,SFMP27DR,1
16898,SFMP27GD-MF,SFMP27GD,1
16899,SFMP27GR-MF,SFMP27GR,1
17677,SFMP28DD-MF,SFMP28DD,1
17678,SFMP28DR-MF,SFMP28DR,1
17679,SFMP28GD-MF,SFMP28GD,1
17680,SFMP28GR-MF,SFMP28GR,1
3105,SFMP41DD-MF,SFMP41DD,1
3106,SFMP41DR-MF,SFMP41DR,1
3107,SFMP41GD-MF,SFMP41GD,1
3109,SFMP41GR-MF,SFMP41GR,1
3157,SFMP42DD-MF,SFMP42DD,1
3160,SFMP42DR-MF,SFMP42DR,1
3163,SFMP42GD-MF,SFMP42GD,1
3166,SFMP42GR-MF,SFMP42GR,1
